provider_id,measure_name,score,hcahps_question,hcahps_answer_percent,hcahps_measure_id
270051,ED2,82,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
270051,ED2,82,"Patients who reported YES, they would definitely recommend the hospital",75,H_RECMND_DY
270051,ED2,82,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
270057,ED2,139,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
270057,ED2,139,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
270057,ED2,139,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
270074,ED2,29,"Patients who reported NO, they would probably not or definitely not recommend the hospital",22,H_RECMND_DN
270074,ED2,29,"Patients who reported YES, they would definitely recommend the hospital",41,H_RECMND_DY
270074,ED2,29,"Patients who reported YES, they would probably recommend the hospital",37,H_RECMND_PY
271323,ED2,22,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
271323,ED2,22,"Patients who reported YES, they would definitely recommend the hospital",64,H_RECMND_DY
271323,ED2,22,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
271344,ED2,25,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
271344,ED2,25,"Patients who reported YES, they would definitely recommend the hospital",63,H_RECMND_DY
271344,ED2,25,"Patients who reported YES, they would probably recommend the hospital",31,H_RECMND_PY
271345,ED2,30,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
271345,ED2,30,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
271345,ED2,30,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
271346,ED2,12,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
271346,ED2,12,"Patients who reported YES, they would definitely recommend the hospital",61,H_RECMND_DY
271346,ED2,12,"Patients who reported YES, they would probably recommend the hospital",30,H_RECMND_PY
271347,ED2,52,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
271347,ED2,52,"Patients who reported YES, they would definitely recommend the hospital",69,H_RECMND_DY
271347,ED2,52,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
280003,ED2,69,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
280003,ED2,69,"Patients who reported YES, they would definitely recommend the hospital",78,H_RECMND_DY
280003,ED2,69,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
280009,ED2,66,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
280009,ED2,66,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
280009,ED2,66,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
280013,ED2,76,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
280013,ED2,76,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
280013,ED2,76,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
280020,ED2,108,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
280020,ED2,108,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
280020,ED2,108,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
280023,ED2,50,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
280023,ED2,50,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
280023,ED2,50,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
280030,ED2,171,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
280030,ED2,171,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
280030,ED2,171,"Patients who reported YES, they would probably recommend the hospital",28,H_RECMND_PY
280032,ED2,55,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
280032,ED2,55,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
280032,ED2,55,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
280040,ED2,77,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
280040,ED2,77,"Patients who reported YES, they would definitely recommend the hospital",82,H_RECMND_DY
280040,ED2,77,"Patients who reported YES, they would probably recommend the hospital",16,H_RECMND_PY
280060,ED2,76,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
280060,ED2,76,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
280060,ED2,76,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
280061,ED2,85,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
280061,ED2,85,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
280061,ED2,85,"Patients who reported YES, they would probably recommend the hospital",31,H_RECMND_PY
280065,ED2,85,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
280065,ED2,85,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
280065,ED2,85,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
280077,ED2,30,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
280077,ED2,30,"Patients who reported YES, they would definitely recommend the hospital",61,H_RECMND_DY
280077,ED2,30,"Patients who reported YES, they would probably recommend the hospital",34,H_RECMND_PY
280081,ED2,107,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
280081,ED2,107,"Patients who reported YES, they would definitely recommend the hospital",78,H_RECMND_DY
280081,ED2,107,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
280105,ED2,84,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
280105,ED2,84,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
280105,ED2,84,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
280111,ED2,56,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
280111,ED2,56,"Patients who reported YES, they would definitely recommend the hospital",64,H_RECMND_DY
280111,ED2,56,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
280125,ED2,57,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
280125,ED2,57,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
280125,ED2,57,"Patients who reported YES, they would probably recommend the hospital",30,H_RECMND_PY
280130,ED2,86,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
280130,ED2,86,"Patients who reported YES, they would definitely recommend the hospital",80,H_RECMND_DY
280130,ED2,86,"Patients who reported YES, they would probably recommend the hospital",16,H_RECMND_PY
280132,ED2,82,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
280132,ED2,82,"Patients who reported YES, they would definitely recommend the hospital",78,H_RECMND_DY
280132,ED2,82,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
281352,ED2,30,"Patients who reported NO, they would probably not or definitely not recommend the hospital",1,H_RECMND_DN
281352,ED2,30,"Patients who reported YES, they would definitely recommend the hospital",81,H_RECMND_DY
281352,ED2,30,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
281360,ED2,55,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
281360,ED2,55,"Patients who reported YES, they would definitely recommend the hospital",61,H_RECMND_DY
281360,ED2,55,"Patients who reported YES, they would probably recommend the hospital",36,H_RECMND_PY
290001,ED2,58,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
290001,ED2,58,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
290001,ED2,58,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
290003,ED2,194,"Patients who reported NO, they would probably not or definitely not recommend the hospital",11,H_RECMND_DN
290003,ED2,194,"Patients who reported YES, they would definitely recommend the hospital",62,H_RECMND_DY
290003,ED2,194,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
290005,ED2,180,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
290005,ED2,180,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
290005,ED2,180,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
290006,ED2,51,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
290006,ED2,51,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
290006,ED2,51,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
290008,ED2,88,"Patients who reported NO, they would probably not or definitely not recommend the hospital",10,H_RECMND_DN
290008,ED2,88,"Patients who reported YES, they would definitely recommend the hospital",53,H_RECMND_DY
290008,ED2,88,"Patients who reported YES, they would probably recommend the hospital",37,H_RECMND_PY
290009,ED2,115,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
290009,ED2,115,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
290009,ED2,115,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
290012,ED2,253,"Patients who reported NO, they would probably not or definitely not recommend the hospital",10,H_RECMND_DN
290012,ED2,253,"Patients who reported YES, they would definitely recommend the hospital",63,H_RECMND_DY
290012,ED2,253,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
290019,ED2,96,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
290019,ED2,96,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
